Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.246150017,,,,,,,,,,,,,
New Zealand,NZL,,,,4.753230095,4.746799946,5.16753006,5.454740047,4.452670097,4.532529831,4.46765995,4.232649803,4.44054985,4.532700062,,4.045680046,3.546299934,3.430310011,3.917390108,4.425859928,4.818240166,,,,,5.926050186,5.742129803,6.383719921,6.157219887,,6.636209965,,6.560490131,6.406990051,6.437530041,6.512030125,6.278960228,5.95276022,5.915939808,5.506169796,6.280670166,7.001289845,6.9,7.15,6.7,6.3,6.3,6.4,6.3,,,
OECD members,OED,,,,,4.569124937,5.080600023,5.0395751,,4.894410133,4.796909809,5.069419861,4.98935008,5.252715111,,,,4.852290154,4.846689939,4.568745136,4.707389832,4.559000015,4.794789791,4.999639988,5.10943985,5.055300236,4.802090168,5.065110207,,4.461870193,4.538949966,4.781400204,4.964684963,5.179230213,5.091510057,4.961864948,4.939139843,4.864109993,4.712240219,4.933449984,5.43156004,5.391209841,5.1,4.99,5.1,5.1,5.1,5.0,5.0,,,
Oman,OMN,,,,,,,,,,,,,,,,,3.79282999,3.656260014,3.389889956,2.978240013,2.838920116,2.987940073,3.122580051,3.508219957,3.444489956,3.413259983,3.184520006,3.356800079,4.112339973,4.005949974,3.200239897,4.020309925,4.325069904,3.896970034,4.028379917,3.51722002,3.859339952,,,4.187749863,,,,5.0,,,,,,,
Other small states,OSS,,4.641550064,4.526509762,4.866559982,4.234240055,,,,,,,,,7.275335073,5.551660061,5.650720119,,,6.151110172,,,,,,,,,,,5.246170044,5.332429886,5.031424999,4.936089993,5.543970108,5.139479876,6.286670208,6.243364811,,5.980679989,6.198935032,5.006520033,4.0,3.22,3.6,4.9,,,5.0,,,
Pakistan,PAK,,1.654219985,1.56882,1.830420017,1.880650043,1.980080009,2.237940073,2.149830103,2.204180002,2.198070049,2.130949974,1.972450018,2.013669968,1.995769978,2.069849968,2.43543005,2.678129911,2.977459908,,2.363820076,2.51680994,2.566760063,2.549679995,2.386440039,2.589309931,2.79531002,2.810570002,3.022300005,,2.611490011,1.837820053,,,,1.767590046,2.049720049,2.395509958,2.635270119,2.746229887,2.59078002,2.286870003,2.2,2.14,2.5,2.5,2.7,3.0,2.9,,,
Panama,PAN,4.043280125,3.353919983,3.982820034,3.48574996,3.8197999,4.154510021,4.312729836,4.280960083,3.605979919,3.642549992,3.535670042,3.431799889,3.41850996,3.550909996,3.468709946,3.521460056,3.34574008,3.870120049,,,,,,,3.470540047,3.947809935,4.09431982,3.847110033,,4.567230225,4.759689808,4.105879784,4.1916399,4.168700218,3.578660011,,,,3.50229001,,,3.2,,,,,,,,,
Peru,PER,,,,3.391720057,,,,,,,,,,,,,,,,,,,,,,,3.118799925,,3.278179884,3.44133997,3.228029966,3.037120104,2.820569992,2.937799931,2.957870007,2.839030027,2.652810097,2.629400015,2.867749929,3.139940023,2.867300034,2.7,2.92,3.3,3.7,4.0,3.8,3.9,3.72,3.85,
Philippines,PHL,,,,,,,,,,,1.717730045,,2.074929953,1.686069965,,,1.726209998,,,,,,,,,3.042259932,3.362869978,3.517159939,3.81449008,,3.164400101,2.92463994,2.89222002,2.935179949,2.469830036,2.328069925,2.425790071,2.485179901,2.582829952,2.537770033,,,,,,,,,,,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02807045,7.715600014,7.529290199,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,,,5.247159958,,,,,7.389709949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.93,,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,3.891449928,4.187930107,4.182759762,,4.335000038,6.267179966,,4.95043993,4.600289822,4.993619919,5.329750061,5.3979702,5.332180023,5.35574007,5.426119804,5.205780029,4.868370056,5.040470123,4.98913002,5.068429947,4.8,4.81,4.9,4.9,4.8,4.6,4.6,,,
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584830046,2.578024983,2.658449888,2.679320097,,3.02925992,2.887170076,,,2.67623508,,3.450384974,2.9,3.04,3.3,3.6,3.7,3.1,4.0,3.70,,
Puerto Rico,PRI,,7.250520229,7.214580059,6.479929924,7.286900043,6.229740143,7.140490055,6.387569904,6.681029797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.1,,,,,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,1.633919954,1.935359955,3.062459946,3.078730106,,2.900480032,2.699300051,3.067430019,3.185750008,3.329099894,3.23281002,3.142539978,3.262490034,3.049249887,3.157979965,3.387530088,3.475239992,3.56972003,4.07133007,4.337470055,4.840950012,4.671299934,4.61330986,5.065110207,,,5.046860218,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.412489891,5.1,4.95,5.3,5.1,4.9,,5.0,,,
Paraguay,PRY,2.105190039,2.265439987,,,,,,,,,,,,,,1.395849943,,,,,1.040709972,,,,,,,,4.198339939,4.230879784,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,,,2.739510059,,,2.77293992,3.7,3.67,,,,3.4,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.725470066,5.7,5.13,5.3,,5.1,5.7,5.3,,,
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,,,,,4.242040157,4.851114988,4.72892499,,4.532529831,4.796909809,5.038844824,4.833360195,5.046060085,,,,,4.623439789,4.544720173,,,5.103219986,,5.312155008,5.088480234,4.843374968,4.843719959,,4.461870193,4.890230179,4.868400097,4.945409775,5.179230213,5.19501996,5.169159889,5.109399796,4.985310078,4.886829853,4.867990017,5.085820198,5.36992979,5.1,4.96,5.0,5.1,5.2,5.1,5.1,,,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,3.000279903,2.691440105,2.867830038,,,1.746970057,1.970059991,2.77696991,,,,,,,,,,,,,,,,,,,,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,,,4.22755003,3.413150072,4.539659977,4.0,3.51,4.1,3.6,,,2.9,,2.70,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,3.241219997,,,,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097199917,4.002130032,3.495379925,3.1,2.95,3.0,3.1,3.1,3.0,3.1,,,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,,4.101749897,,,,3.79,3.8,4.0,3.8,3.8,4.7,,,
Rwanda,RWA,,,,,,,,2.150209904,2.232470036,2.441279888,2.666330099,4.392970085,,,,,,3.505779982,3.335340023,3.746629953,,,,,,,,,,4.57848978,4.09510994,5.666069984,,,,,,3.972330093,3.489890099,,4.615290165,4.4,4.40,4.7,4.2,3.6,3.4,3.1,3.07,,
South Asia,SAS,,,,1.830420017,,1.980080009,,,,1.96894002,1.98593998,1.940810025,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,,,2.410929918,2.566760063,,,,,,3.022300005,3.051419973,2.752400041,2.550115108,,,3.11435008,2.556040049,3.188750029,2.76917994,2.635270119,2.746229887,2.59078002,3.377690077,2.8,2.39,3.0,3.1,3.0,3.4,3.5,,,
Saudi Arabia,SAU,,,,,,,,,,,,3.890249968,4.142549992,5.977970123,6.109570026,,6.255350113,,,,,5.779459953,5.144629955,5.999289989,6.343820095,5.692470074,4.943749905,4.377079964,8.281310081,7.072269917,5.90982008,7.718870163,7.636889935,7.105090141,6.277470112,5.430920124,5.891170025,,5.13781023,,,,,,,,,,,,
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012179971,,1.426440001,,1.629899979,1.563070059,1.963019967,,2.201430082,2.218679905,,,,,,,,,,,
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.527940035,2.48935008,2.494119883,2.602489948,2.679320097,2.772109985,3.044879913,4.057730198,3.769680023,,3.986789942,4.870130062,5.182519913,4.9,4.73,5.7,5.7,5.5,5.1,4.6,4.83,,
Singapore,SGP,,3.109760046,2.86826992,2.488820076,2.388520002,2.43949008,2.692389965,2.450799942,2.290999889,2.249249935,2.559669971,2.583659887,3.267760038,3.947720051,,,,,3.652070045,,,,,,,,,,,,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.0,3.07,2.9,,,,,,,
Solomon Islands,SLB,,3.400000095,,,,,,,,,,,,,,,,,,,,2.753819942,,,,,,,2.248709917,,,,,,,,,9.87994957,8.800919533,8.973259926,9.860630035,,,,,,,,,,
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.949369907,3.432719946,3.54527998,3.260610104,3.107130051,2.796979904,,2.558510065,2.413170099,2.778140068,2.588639975,2.7,2.87,2.4,2.7,,3.1,4.6,6.99,7.70,
El Salvador,SLV,,,,,,0.904510021,,,,,,,,,,,,,,,,,,,,,,,2.547250032,2.562609911,2.838680029,,3.242840052,3.134670019,,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048069954,3.9,3.71,3.8,3.8,3.9,3.8,3.7,3.59,,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62883997,2.7,,,,,,3.4,3.59,,
Somalia,SOM,,,1.184689999,1.277279973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.209839821,4.441999912,4.483980179,4.327809811,4.2,4.16,,3.9,3.8,3.6,3.7,3.59,,
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227859974,2.646709919,3.550699949,3.106624961,,3.108380079,3.415910006,3.435009956,,3.34442997,3.867880106,3.521014929,3.1,3.48,3.3,4.0,3.8,3.1,3.9,3.99,,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.2,1.5,1.5,,,,
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.322654963,2.80913496,3.432719946,3.060899973,,3.109630108,3.52218008,3.56625998,,3.285300016,3.61195004,3.539799929,3.2,3.45,3.3,4.0,4.1,3.3,4.0,4.30,,
Small states,SST,,,,4.248999953,4.241605043,,,,,,,,,5.766600132,5.712785006,5.650720119,,,5.045985103,4.691925049,4.216645002,,,,,3.558549881,,,,4.592965007,4.983469963,5.031424999,4.908049822,4.843500137,4.877349854,5.549915075,,,6.191319942,6.198480129,5.473380089,4.5,3.42,3.8,5.1,,,5.1,,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.720580101,3.246929884,3.234709978,4.856450081,4.271180153,6.286829948,5.554490089,10.67790031,9.651470184,,6.34,5.9,3.7,3.9,5.2,5.1,5.15,,
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,5.356949806,4.44960022,3.712500095,4.297579765,4.124400139,4.122320175,,4.107299805,3.864680052,3.93569994,4.245399952,4.209569931,4.101570129,3.759959936,3.707700014,3.523210049,3.521650076,4.006410122,4.084710121,3.9,3.87,4.1,4.2,4.6,3.9,3.9,,,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,4.438580036,5.145120144,5.402060032,5.121660233,4.905590057,,,,,,5.756830215,5.672860146,5.70333004,5.64425993,5.6040802,5.590660095,5.11661005,5.109519958,5.554969788,5.545460224,5.5,5.62,5.4,5.3,4.9,4.8,4.8,,,
Sweden,SWE,,,,,,,,,,6.37237978,6.53704977,6.781199932,,,,,,,,,5.212190151,5.443809986,5.258500099,5.50703001,,6.148139954,6.838620186,,7.06125021,6.848730087,6.740149975,6.617640018,6.924349785,6.791429996,6.663109779,6.506400108,6.364290237,6.171589851,6.344550133,6.749710083,6.522689819,6.4,7.54,7.6,7.6,7.4,7.6,7.6,,,
Eswatini,SWZ,,,,,,,3.714349985,3.944299936,5.796520233,6.364280224,5.297200203,6.58382988,6.753640175,,,,,5.802199841,5.511559963,5.661290169,5.484570026,,,,5.140289783,5.653140068,4.938159943,,,5.090950012,5.508480072,4.838240147,4.440869808,5.816770077,5.401609898,6.484620094,6.554759979,,6.618120193,6.471350193,6.118370056,6.9,,,7.1,,,,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,4.1884799,4.066390038,4.246940136,,4.283329964,4.345019817,4.745960236,,,,,,,,12.02892971,10.23305035,9.713600159,,8.291890144,8.229519844,,,,,9.021710396,7.703690052,7.779220104,,5.992070198,5.261000156,,,5.193329811,5.374929905,,,4.770120144,,,,,3.6,2.61,3.6,4.1,,4.4,,,,
Syrian Arab Republic,SYR,,,3.58355999,3.689909935,,3.934509993,5.831459999,5.714419842,5.514259815,4.966169834,4.575530052,5.383930206,5.897620201,,6.133890152,6.070049763,5.62293005,4.561840057,3.615859985,4.03414011,,,,,,,3.69904995,,,,,4.360489845,5.04693985,6.480840206,5.371479988,,5.346000195,4.871970177,4.59525013,5.130139828,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.718830109,4.843009949,5.069139957,4.728779793,,2.540999889,,,,,,,,,,3.2,,,2.91,,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27335,1.64902997,3.227859974,2.646709919,2.42614007,,,1.592949986,1.694769979,,,,2.311739922,1.981940031,2.3,2.21,2.9,,,,2.5,,,
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,2.442089975,2.896309972,3.733065009,,,4.208930016,2.69233501,2.89222002,,2.748470068,,,3.078419924,3.508500099,3.861939907,4.076770067,4.6,4.87,4.5,4.0,,,,3.17,,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512569904,,,3.75532496,3.343394995,3.384239912,3.343114972,3.61125505,3.380215049,3.642030001,3.866260052,3.965199947,4.162065029,4.322614908,4.242040157,4.2,3.91,4.3,4.8,3.8,3.9,4.0,,,
Togo,TGO,2.113800049,,,,,,,,,6.679140091,,5.882080078,,,5.39357996,,,4.71762991,,,,,5.675139904,,,,4.412439823,,3.984240055,4.185719967,3.920900106,3.767040014,3.487449884,3.326090097,3.109630108,3.159780025,3.435009956,3.510629892,3.285300016,3.867880106,4.096350193,4.3,4.72,4.4,4.8,5.1,5.0,5.0,5.37,,
Thailand,THA,,3.066220045,3.029150009,2.554250002,2.146869898,2.380880117,3.016720057,3.215120077,,2.845289946,2.5745399,2.883140087,3.273880005,3.463870049,3.437220097,,3.407979965,3.115819931,2.753420115,2.502429962,,3.08859992,3.045409918,,3.405230045,3.144979954,3.499609947,4.577189922,4.625699997,4.832670212,5.25345993,4.81787014,3.864919901,3.725610018,4.030889988,3.93859005,4.05038023,3.603149891,3.508500099,3.861939907,3.508440018,4.8,4.54,4.1,,,,,,,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,8.18558979,,2.065900087,2.043450117,,2.528490067,2.076519966,2.328710079,2.376590014,2.775789976,2.420789957,2.772030115,3.512130022,3.40350008,3.413269997,3.459830046,4.098309994,4.006750107,3.9,4.02,,,5.2,,,,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,,,,,,,,2.99456501,,,3.309165001,3.729219913,3.643519998,3.839125037,3.750370026,3.458904982,3.578660011,,3.669059992,3.627320051,4.458109856,5.187940121,4.507430077,4.4,4.64,4.9,5.0,4.9,4.6,4.5,,,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.670590401,12.9034996,11.10764027,10.1,7.24,5.7,7.5,8.4,8.1,7.1,6.79,,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,4.982919931,,,4.840194941,,5.705175161,,,,,,,4.317100048,,,,,,,4.185309887,,,,,,,,,,,,4.466135025,,,,,,,,,,,,
Tonga,TON,,,,,,,,,,,,,,,10.34650993,,,,,,,,,,,,,,5.590889931,5.460919857,4.940770149,4.532559872,3.792320013,4.16012001,3.908040047,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,,,,1.830420017,,1.980080009,,,,1.96894002,1.98593998,1.940810025,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,,,2.410929918,2.566760063,,,,,,3.022300005,3.051419973,2.752400041,2.550115108,,,3.11435008,2.556040049,3.188750029,2.76917994,2.635270119,2.746229887,2.59078002,3.377690077,2.8,2.39,3.0,3.1,3.0,3.4,3.5,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.322654963,2.80913496,3.432719946,3.060899973,,3.109630108,3.52218008,3.56625998,,3.285300016,3.61195004,3.539799929,3.2,3.45,3.3,4.0,4.1,3.3,4.0,4.30,,
Trinidad and Tobago,TTO,,,,,,,,,,,3.768079996,,5.457399845,5.766600132,5.87390995,5.767749786,,,,4.19987011,3.654129982,,,,3.431809902,3.558549881,3.248769999,3.325210094,2.438920021,2.756119967,2.755650043,3.065289974,3.543009996,3.136600018,,,,,,,,,,,,,,,,,
Tunisia,TUN,,,,,,,,,,,5.235159874,4.889359951,5.286049843,5.457630157,5.517449856,5.539720058,5.879489899,,,,5.790860176,6.027470112,5.754889965,5.983769894,6.176469803,6.429759979,6.287809849,6.679029942,,6.270989895,6.201980114,6.20182991,5.790030003,6.816730022,6.720779896,6.451570034,6.43859005,6.465519905,6.272190094,6.528480053,6.254809856,,6.25,,,6.6,,,,,
Turkey,TUR,,,,,,,,,4.347740173,2.915199995,,2.208300114,1.754909992,2.647599936,2.029230118,1.738109946,1.509570003,,,,,,,3.365469933,3.42482996,2.251110077,,,0,2.886640072,2.529079914,2.654340029,2.748939991,2.876630068,3.020200014,,2.750629902,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,7.554180145,,,,,,,3.730829954,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,2.249269962,2.138070107,,,,,,2.53283,2.458590031,2.175909996,,,,,,3.561229944,3.546250105,3.009919882,4.033420086,4.185910225,3.960760117,4.541699886,,,,3.4,,,4.4,3.70,,
Uganda,UGA,,3.161050081,,3.350229979,3.390919924,3.221029997,2.676589966,,,,,,2.515520096,1.689090014,2.428359985,3.431960106,,,5.103650093,,,,,,,,,,,,2.461669922,,,,4.952370167,,,,,,1.741510034,2.3,1.81,1.9,1.9,2.3,2.2,2.3,2.13,,
Ukraine,UKR,4.572929859,,,,,,,,,,,,,,,,,,,,,,,,,,,5.456009865,4.448840141,3.618079901,4.166230202,4.685060024,5.438630104,5.607860088,5.313509941,6.06441021,6.214799881,6.157209873,6.436210155,7.318019867,,6.2,6.69,6.7,5.9,,5.0,5.4,,,
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,3.506089926,,,4.212140083,3.948930025,3.771124959,3.579050064,3.702075005,3.517194986,3.93859005,3.91008997,3.682640076,3.958519936,4.426460028,4.417619944,4.0,3.73,4.1,,,3.8,4.1,,,
Uruguay,URY,,,,,,,,,,1.987130046,2.159509897,,,,2.373389959,2.566790104,3.102829933,,,,,2.479079962,2.411530018,,2.271719933,2.521399975,2.869869947,,2.243370056,,2.422549963,2.800960064,2.32220006,2.068209887,2.499540091,2.714750051,2.880259991,,,,,4.4,,,,,4.8,4.8,5.05,,
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.0,,,,,,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,6.0,5.8,5.7,5.3,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,4.42911005,,,4.468689919,,4.873770237,,,,,,,4.033360004,5.752679825,7.913809776,,7.801990032,8.637829781,,6.350810051,,5.671030045,,5.689780235,5.085229874,,,,,,5.7,5.7,5.69,,
"Venezuela, RB",VEN,4.16286993,4.179920197,4.83728981,,3.9479599,5.19851017,,5.256659985,,,4.400720119,5.187439919,5.008950233,6.059820175,4.063729763,,,3.927510023,3.629410028,,2.44671011,,4.310679913,3.817830086,5.006030083,,,,,,,,,,,,3.669059992,3.627320051,,6.874680042,,,,,,,,,,,
British Virgin Islands,VGB,10.57367039,8.935359955,,7.240230083,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.904769897,,,,3.046329975,3.57675004,3.151900053,,3.476289988,3.816999912,,,,,5.1,,2.4,2.47,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.886740208,4.816500187,5.137219906,4.8,5.53,5.7,,,4.3,,4.17,,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,4.388020039,,,,7.640820026,6.162829876,7.003630161,8.95114994,8.131750107,8.441729546,,,,,5.783030033,5.012949944,,,,,4.9,5.4,,4.5,,,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.125610113,3.864680052,4.020309925,3.972559929,4.067439914,3.994359851,4.056509972,4.001780033,4.10503006,4.341259956,4.663760185,4.539659977,4.3,4.21,4.5,4.6,4.6,4.5,4.5,,,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.016250134,3.582930088,3.826289892,3.841389894,,,,,,5.144209862,,,,,,,,4.2,,,,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64552021,9.237660408,,,,,,,5.15143013,,,,,,,,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,5.164330006,5.290589809,4.85255003,5.125790119,5.737349987,,5.886020184,5.806089878,,5.575749874,,,5.875229836,5.443580151,5.159480095,5.066219807,4.864850044,5.068910122,5.063199997,5.072569847,4.974140167,4.866000175,5.248690128,5.721739769,,,,,6.0,5.9,6.1,6.16,6.505050182,
Zambia,ZMB,4.38781023,6.095349789,5.945789814,5.488070011,4.878009796,6.238540173,6.026939869,5.692510128,4.740749836,4.154940128,4.126709938,4.000720024,5.154870033,5.388020039,4.9885602,4.145840168,3.338989973,2.662260056,,,,2.740570068,2.091599941,1.942080021,1.793519974,1.838529944,,,2.118230104,1.774950027,1.788190007,,,,2.463429928,1.735530019,,1.240759969,1.099720001,,,,,,,4.6,3.7,3.7,4.62,,
Zimbabwe,ZWE,,,,,,,,,,2.317840099,2.544179916,3.351540089,,4.145480156,5.791500092,7.419260025,,11.64476013,12.33728981,12.28423023,12.45425987,,22.32221031,,44.33398056,,,,,,,,,,,,,,,,1.544059992,,6.07,6.0,6.1,,,5.8,5.87,,
